Date,Close
2022-10-28,116.78966054321738
2022-10-31,119.04838591248084
2022-11-01,116.15972283809465
2022-11-02,117.47103591771906
2022-11-03,117.27690025691996
2022-11-04,118.77685273206043
2022-11-07,123.66888564094016
2022-11-08,115.79055869244993
2022-11-09,121.43987408177833
2022-11-10,117.43825110734964
2022-11-11,120.36718353174795
2022-11-14,124.18398873866445
2022-11-15,122.8736959295999
2022-11-16,121.36875026580626
2022-11-17,122.90858032390223
2022-11-18,126.54473169103323
2022-11-21,124.59790532633438
2022-11-22,127.38659246147654
2022-11-23,127.95682841220628
2022-11-24,127.48639491312188
2022-11-25,134.0081477691857
2022-11-28,131.9203227195939
2022-11-29,127.53078358579089
2022-11-30,132.87374192290832
2022-12-01,132.08308385046496
2022-12-02,135.99837457263405
2022-12-05,133.57143659800136
2022-12-06,135.76134030590856
2022-12-07,137.80191893062585
2022-12-08,139.28702793180244
2022-12-09,135.8768287593529
2022-12-12,138.2848124123673
2022-12-13,138.63125967380543
2022-12-14,138.84953951097128
2022-12-15,144.20697480964745
2022-12-16,141.94818412578863
2022-12-19,139.01873188055055
2022-12-20,143.71685348901207
2022-12-21,146.40304732127115
2022-12-22,144.43727880611112
2022-12-23,139.48267618603327
2022-12-26,141.6373342618564
2022-12-27,145.15961184554132
2022-12-28,141.1667375835847
2022-12-29,143.36341320836775
2022-12-30,143.85766708358983
2023-01-02,140.22800043355554
2023-01-03,141.6794045361433
2023-01-04,134.9783074783846
2023-01-05,139.02325904567982
2023-01-06,140.13023884412905
2023-01-09,137.6589511800674
2023-01-10,142.8982229677766
2023-01-11,136.21594011005692
2023-01-12,137.60732862687914
2023-01-13,138.13310284903667
2023-01-16,140.1161934552801
2023-01-17,133.70672404540116
2023-01-18,138.2374202267175
2023-01-19,135.25719138100274
2023-01-20,132.5975192713516
2023-01-23,134.81193601151816
2023-01-24,133.62160264374546
2023-01-25,131.3724905290671
2023-01-26,132.08069292907112
2023-01-27,130.56226497160023
2023-01-30,130.980131762786
2023-01-31,131.53054367571505
2023-02-01,132.86884706436535
2023-02-02,126.75318331174734
2023-02-03,133.07220736940633
2023-02-06,124.5281792255939
2023-02-07,127.80713294766737
2023-02-08,129.0207289421813
2023-02-09,128.197065641936
2023-02-10,126.24044656061585
2023-02-13,126.98193475986547
2023-02-14,126.38747638459427
2023-02-15,126.23400112298356
2023-02-16,129.2157149587275
2023-02-17,128.39900654772742
2023-02-20,126.53204438614823
2023-02-21,130.0136962841955
2023-02-22,129.18838290047802
2023-02-23,130.61995390519024
2023-02-24,130.73320013647702
2023-02-27,128.3526572992262
2023-02-28,129.48133862930567
2023-03-01,132.7386946961711
2023-03-02,133.155280853461
2023-03-03,132.62755803386835
2023-03-06,133.6792998149432
2023-03-07,136.811534712152
2023-03-08,133.91647651694936
2023-03-09,137.0644553286237
2023-03-10,136.45893970128512
2023-03-13,137.33850142747647
2023-03-14,140.89436893505356
2023-03-15,141.2778697826635
2023-03-16,142.18635952275113
2023-03-17,144.099479735985
2023-03-20,142.45140796416183
2023-03-21,144.68075196944127
2023-03-22,143.58528403632977
2023-03-23,145.71972524981535
2023-03-24,145.64851394737627
2023-03-27,146.90744326630855
2023-03-28,148.67128358269102
2023-03-29,146.5707766287996
2023-03-30,153.0731015961684
2023-03-31,147.50868423317095
2023-04-03,147.67275408051134
2023-04-04,152.94285942391545
2023-04-05,152.67799237423733
2023-04-06,152.75125955338697
2023-04-07,153.1065742136353
2023-04-10,152.1093477513804
2023-04-11,150.55937688620432
2023-04-12,152.66103015689222
2023-04-13,151.24594625214044
2023-04-14,154.57691158961973
2023-04-17,152.29517109918731
2023-04-18,150.83818661473356
2023-04-19,151.68506170653987
2023-04-20,152.93297791092047
2023-04-21,150.7018327932352
2023-04-24,149.85251880450284
2023-04-25,151.60050051158404
2023-04-26,151.1710257312469
2023-04-27,149.19059575336502
2023-04-28,148.74512938917928
2023-05-01,149.59753857682165
2023-05-02,145.65142200440744
2023-05-03,145.11935240936467
2023-05-04,145.8614137242456
2023-05-05,146.21770529096108
2023-05-08,146.60004431128303
2023-05-09,148.25504224250096
2023-05-10,146.34340831436157
2023-05-11,143.63483263209332
2023-05-12,143.25134348926795
2023-05-15,140.63216115685555
2023-05-16,141.9662622979378
2023-05-17,140.81519372146258
2023-05-18,141.45510356096003
2023-05-19,138.60489157883532
2023-05-22,140.78465323766204
2023-05-23,142.33911380281654
2023-05-24,138.6287441116128
2023-05-25,139.270861798627
2023-05-26,139.52072461704566
2023-05-29,137.06576188043192
2023-05-30,138.10151118547054
2023-05-31,137.5232098917669
2023-06-01,137.59948450847165
2023-06-02,135.82706396168882
2023-06-05,137.4549282118777
2023-06-06,138.49921783270418
2023-06-07,140.56750967601957
2023-06-08,139.81023346435254
2023-06-09,142.4883575074494
2023-06-12,137.00038004988866
2023-06-13,140.69412508720197
2023-06-14,139.79005006435088
2023-06-15,144.3340905830432
2023-06-16,138.92363580713243
2023-06-19,139.49820454128943
2023-06-20,140.66465192728793
2023-06-21,138.34619994896474
2023-06-22,142.31390318584522
2023-06-23,142.65527549078487
2023-06-26,145.31476238343515
2023-06-27,146.56561884580506
2023-06-28,150.525491245641
2023-06-29,149.5830148038289
2023-06-30,147.4503002858987
2023-07-03,147.73700606038466
2023-07-04,151.45000293993158
2023-07-05,148.7554259887352
2023-07-06,155.98075040425186
2023-07-07,155.58573067423328
2023-07-10,153.1795418015398
2023-07-11,151.55975613133543
2023-07-12,158.53420393443852
2023-07-13,156.40550708028798
2023-07-14,159.88164122636255
2023-07-17,154.9477074642352
2023-07-18,157.62360172844146
2023-07-19,159.4702550215936
2023-07-20,160.1394764709216
2023-07-21,159.67650300416733
2023-07-24,162.29621605093436
2023-07-25,159.32968396557004
2023-07-26,161.5332484375311
2023-07-27,162.34889945124166
2023-07-28,163.36365520768803
2023-07-31,163.92000850596452
2023-08-01,160.34480795296446
2023-08-02,159.558688129129
2023-08-03,165.15122133242303
2023-08-04,163.16660293375588
2023-08-07,160.8497007050372
2023-08-08,165.23410112684147
2023-08-09,162.0909126349623
2023-08-10,163.89115601369855
2023-08-11,161.28877255429373
2023-08-14,164.8478598729526
2023-08-15,163.76472147570675
2023-08-16,159.2427182371019
2023-08-17,161.13347546162487
2023-08-18,159.8982408998675
2023-08-21,160.73397454514216
2023-08-22,155.43293319270865
2023-08-23,158.0827270149236
2023-08-24,158.16213928167903
2023-08-25,151.8544319591963
2023-08-28,152.32915316606662
2023-08-29,149.9433064643928
2023-08-30,152.81658673672615
2023-08-31,154.1367823448415
2023-09-01,155.07043414607432
2023-09-04,151.6005988734375
2023-09-05,154.12379238903625
2023-09-06,147.5525910831543
2023-09-07,146.38875301718244
2023-09-08,149.20781201317732
2023-09-11,149.65500480927844
2023-09-12,148.43765090817615
2023-09-13,144.03583390107713
2023-09-14,147.7146449186052
2023-09-15,145.06322760914446
2023-09-18,148.85016408934152
2023-09-19,148.1439106300021
2023-09-20,145.49356830456108
2023-09-21,146.37199649016193
2023-09-22,145.37215191571732
2023-09-25,147.52075617627767
2023-09-26,149.77644334392826
2023-09-27,146.17866471222217
2023-09-28,149.50507311175303
2023-09-29,147.84481777694364
2023-10-02,147.78761665855995
2023-10-03,149.68480797400403
2023-10-04,148.40879635899086
2023-10-05,150.00437434450814
2023-10-06,149.39702621955573
2023-10-09,156.44848073401553
2023-10-10,153.3570757676203
2023-10-11,152.69174892790318
2023-10-12,155.35656727662993
2023-10-13,155.56952635110162
2023-10-16,156.24121477408218
2023-10-17,158.8189331191905
2023-10-18,160.02649329841822
2023-10-19,158.37965745402906
2023-10-20,159.22132643402315
2023-10-23,160.7530813746175
2023-10-24,157.6222938365979
2023-10-25,160.10629286944993
2023-10-26,166.76348796860538
2023-10-27,168.19031613238153
2023-10-30,165.24572300031204
2023-10-31,167.70846887778583
2023-11-01,167.95313908729037
2023-11-02,174.22322129431637
2023-11-03,170.99504233694452
2023-11-06,169.14246410733887
2023-11-07,168.07827179772877
2023-11-08,167.31316490685504
2023-11-09,171.41269760422213
2023-11-10,169.91351465070656
2023-11-13,168.9409960474756
2023-11-14,170.7889906548454
2023-11-15,170.15192841697385
2023-11-16,175.85777250545968
2023-11-17,174.35054887702694
2023-11-20,172.61057646345486
2023-11-21,175.56170901720003
2023-11-22,172.6688910150382
2023-11-23,170.64234969087758
2023-11-24,175.20215362532718
2023-11-27,172.9671169496308
2023-11-28,169.49315286670821
2023-11-29,170.81318202373902
2023-11-30,169.01994918382948
2023-12-01,167.53758710599672
2023-12-04,171.64607276839035
2023-12-05,173.0657362086568
2023-12-06,165.86997268703803
2023-12-07,169.18484971429012
2023-12-08,166.12579057837164
2023-12-11,165.80226597987215
2023-12-12,164.92748308853075
2023-12-13,163.71148188719292
2023-12-14,164.8603179969261
2023-12-15,162.42700704477042
2023-12-18,163.9624653037997
2023-12-19,162.66587690395394
2023-12-20,161.65048221180274
2023-12-21,159.69745507564372
2023-12-22,159.7702344728852
2023-12-25,161.87738209173824
2023-12-26,160.84731683125167
2023-12-27,157.40951436348755
2023-12-28,159.1266302825101
2023-12-29,160.04193208822085
2024-01-01,154.8627341894904
2024-01-02,159.0048590080482
2024-01-03,156.3663535053772
2024-01-04,158.66542298511106
2024-01-05,155.89140517209273
2024-01-08,153.7644462515029
2024-01-09,154.13911271664475
2024-01-10,157.57475377538142
2024-01-11,158.14709671843414
2024-01-12,156.03263182254526
2024-01-15,159.39605532265222
2024-01-16,155.1364600862414
2024-01-17,158.7296196988386
2024-01-18,156.90190127138982
2024-01-19,158.540129808277
2024-01-22,160.51364704650547
2024-01-23,159.32535838538286
2024-01-24,160.9534673380759
2024-01-25,164.45706807496666
2024-01-26,162.0542718882887
2024-01-29,165.6805710352879
2024-01-30,162.584108215818
2024-01-31,166.7661004527889
2024-02-01,169.47648046131405
2024-02-02,162.5558777063759
2024-02-05,166.82514072995292
2024-02-06,170.50165957940314
2024-02-07,169.87364963737892
2024-02-08,171.95269613840904
2024-02-09,170.9263448941697
2024-02-12,173.21950429263313
2024-02-13,173.63000693944713
2024-02-14,177.15002793015572
2024-02-15,176.16965394418023
2024-02-16,177.15096550248546
2024-02-19,176.43111017634607
2024-02-20,177.01870000712523
2024-02-21,177.82383636103387
2024-02-22,180.12522143502764
2024-02-23,179.09067733733013
2024-02-26,181.05446063615938
2024-02-27,185.1112330896977
2024-02-28,183.12914495357558
2024-02-29,181.10032558308615
2024-03-01,184.45775471312882
2024-03-04,181.47847598678712
2024-03-05,178.39330345814997
2024-03-06,180.5636283456671
2024-03-07,178.88390330403035
2024-03-08,181.90411683248118
2024-03-11,182.56255461953614
2024-03-12,185.73543895101673
2024-03-13,182.83329224580942
2024-03-14,181.48027857574036
2024-03-15,183.26101824796615
2024-03-18,176.8112234102572
2024-03-19,181.28678297779368
2024-03-20,181.89364881358043
2024-03-21,176.88924266304699
2024-03-22,181.59065040249686
2024-03-25,179.4034353169345
2024-03-26,177.29029870836973
2024-03-27,178.75674771711664
2024-03-28,181.38365817396712
2024-03-29,176.54289841342234
2024-04-01,176.00342326385257
2024-04-02,173.91217571354284
2024-04-03,172.45642515217605
2024-04-04,175.14849616784815
2024-04-05,171.11901308975575
2024-04-08,172.33439095120812
2024-04-09,170.6177106438932
2024-04-10,171.93926906829554
2024-04-11,171.08809028687256
2024-04-12,171.9709297154812
2024-04-15,168.39075171778344
2024-04-16,168.42978633042017
2024-04-17,166.61826006787908
2024-04-18,167.34432724130872
2024-04-19,168.69856222407464
2024-04-22,169.2256046079273
2024-04-23,165.6939127141523
2024-04-24,169.16497089837307
2024-04-25,170.0870060880223
2024-04-26,168.21617900191347
2024-04-29,171.22082759065808
2024-04-30,166.06225646095993
2024-05-01,165.32770229750906
2024-05-02,164.53081408886246
2024-05-03,171.414725785907
2024-05-06,170.1275559639954
2024-05-07,169.16391312497646
2024-05-08,170.3492246944915
2024-05-09,168.107963465927
2024-05-10,175.87269207695329
2024-05-13,171.91127256257107
2024-05-14,172.5891409480801
2024-05-15,174.5814716195314
2024-05-16,174.88952435855572
2024-05-17,175.20649094719158
2024-05-20,174.03809176961147
2024-05-21,177.44665900609388
2024-05-22,181.1719221720477
2024-05-23,181.0173129383812
2024-05-24,182.44078058356345
2024-05-27,179.16407093139432
2024-05-28,179.1383468067615
2024-05-29,181.79080145110612
2024-05-30,183.06725444787216
2024-05-31,186.04114696356996
2024-06-03,181.34334996650267
2024-06-04,188.63661590163085
2024-06-05,186.07979097647745
2024-06-06,186.32492652929713
2024-06-07,185.89771616689885
2024-06-10,185.31182260220768
2024-06-11,190.92016555291923
2024-06-12,190.02203491935776
2024-06-13,187.8432747542572
2024-06-14,188.32434422759974
2024-06-17,190.6753953582802
2024-06-18,195.0566593160014
2024-06-19,191.50869772797026
2024-06-20,189.26729905069342
2024-06-21,191.9634825744936
2024-06-24,192.0262394649265
2024-06-25,187.23003862294763
2024-06-26,192.50324596578676
2024-06-27,192.07479465649212
2024-06-28,193.79202323575157
2024-07-01,195.90030309640164
2024-07-02,194.20023902126673
2024-07-03,191.0984669295286
2024-07-04,189.05958432512332
2024-07-05,196.00618444228851
2024-07-08,190.51866824973138
2024-07-09,189.92659332229832
2024-07-10,189.310797081928
2024-07-11,189.18165785503933
2024-07-12,187.8938756528837
2024-07-15,186.40777592701355
2024-07-16,185.81416826072854
2024-07-17,186.18046350811545
2024-07-18,184.48761218518263
2024-07-19,183.47284173537574
2024-07-22,184.43624593734242
2024-07-23,183.04425950027226
2024-07-24,185.9041616420595
2024-07-25,176.95241604032202
2024-07-26,183.8167476887878
2024-07-29,183.5313239788849
2024-07-30,176.32850850890293
2024-07-31,179.26124073200367
2024-08-01,178.71450084992148
2024-08-02,176.19655859076803
2024-08-05,177.0572928036053
2024-08-06,176.04367058041427
2024-08-07,181.4748912285503
2024-08-08,179.6036003256834
2024-08-09,180.09598058944331
2024-08-12,178.8775636489956
2024-08-13,175.11978316043653
2024-08-14,176.3360240891168
2024-08-15,178.43528423815312
2024-08-16,175.14840851000602
2024-08-19,179.2193961984295
2024-08-20,177.57761970611685
2024-08-21,177.63675087922152
2024-08-22,180.19839096697663
2024-08-23,180.11533766676368
2024-08-26,179.01339531579393
2024-08-27,182.6182192292034
2024-08-28,178.75455868336468
2024-08-29,182.81541222044407
2024-08-30,183.48284366035435
2024-09-02,182.43310824547717
2024-09-03,184.49842769802697
2024-09-04,182.1719878825836
2024-09-05,187.37988707089
2024-09-06,186.04449188751136
2024-09-09,186.27127817549973
2024-09-10,190.33212630095537
2024-09-11,187.75265358136184
2024-09-12,187.27633115285266
2024-09-13,187.9113877693481
2024-09-16,193.16234126174498
2024-09-17,190.3042610356509
2024-09-18,197.27354025241326
2024-09-19,190.47797289626902
2024-09-20,198.8868213938775
2024-09-23,196.7375340180521
2024-09-24,196.9086903378174
2024-09-25,196.75966272073555
2024-09-26,199.35191790524823
2024-09-27,199.13555480559882
2024-09-30,202.02421737747
2024-10-01,200.59937225718292
2024-10-02,201.16858683734526
2024-10-03,200.57920110299975
2024-10-04,201.5703444293156
2024-10-07,202.61540159449333
2024-10-08,198.8315628443509
2024-10-09,199.74336702877102
2024-10-10,204.0494541584019
2024-10-11,202.96322619030246
2024-10-14,202.24792862910564
2024-10-15,202.5838582959744
2024-10-16,203.11121811124852
2024-10-17,201.14524402054343
2024-10-18,200.4185727162209
2024-10-21,202.061444328986
2024-10-22,199.35453680558822
2024-10-23,201.7194204539232
2024-10-24,197.04295427148864
2024-10-25,202.00898348460777
2024-10-28,200.35980826571665
2024-10-29,199.3563001476706
2024-10-30,200.2094542069687
2024-10-31,200.9497675076362
2024-11-01,199.0020928565955
2024-11-04,192.6309297576264
2024-11-05,193.08274320551146
2024-11-06,193.7165397436945
2024-11-07,194.34289896787394
2024-11-08,194.6560327686396
2024-11-11,191.50984523115966
2024-11-12,192.6911984629849
2024-11-13,190.1839371196625
2024-11-14,189.87426948676523
2024-11-15,187.71684178107998
2024-11-18,188.15131012895594
2024-11-19,186.8010459964556
2024-11-20,187.10235295326567
2024-11-21,190.75785424030124
2024-11-22,186.3984696098124
2024-11-25,193.26206752743525
2024-11-26,188.74008315624314
2024-11-27,187.9377772307451
2024-11-28,185.72658793676194
2024-11-29,188.78129824074927
2024-12-02,186.2301876645725
2024-12-03,187.69050082568802
2024-12-04,192.6963088800169
2024-12-05,187.57830887470152
2024-12-06,190.3274659168869
2024-12-09,186.94441487183636
2024-12-10,188.6647433655056
2024-12-11,192.72072296870277
2024-12-12,188.42799118874623
2024-12-13,193.86560402035445
2024-12-16,192.26818399546448
2024-12-17,190.38978095440862
2024-12-18,193.48817123328703
2024-12-19,194.91995698633812
2024-12-20,195.0087784470633
2024-12-23,191.44955353636226
2024-12-24,193.9905996168151
2024-12-25,195.83003251379168
2024-12-26,197.07685803142695
2024-12-27,199.38318559500706
2024-12-30,199.42372341817202
2024-12-31,197.32931128257977
